Website ID;Website-Name;Category Name;Category Comment;Seiten-ID;Seitenname;Platzierungs ID;Platzierungsname;"Platzierungsgr&#246;&#223;e";Platzierungsposition;Platzierungstyp;Platzierungsstatus;Kommission CPM;Kommission Typ;Kommission CPC;Kommission Typ;Contact name;Kontakt-E-Mail;"Bannergr&#246;&#223;en-ID";Alias;Ext.-ID;Mediatype ID;Platzierungsklasse
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720320;Artikel Layer/Interstitial Mobile;1 x 1;default;default;active;;;;; ;;16;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720335;Static Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720347;Home Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720353;Artikel Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720358;Ressort Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720305;Artikel Rectangle Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720306;Home Escalator Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720309;Ressort Escalator Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720330;Home Rectangle Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720333;Ressort Rectangle Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720307;Home Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720313;Artikel Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720319;Home Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720321;Static Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720325;Artikel Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720327;Ressort Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720332;Static Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720338;Ressort Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720342;Artikel Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720350;Ressort Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720351;Home Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720356;Static Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720312;Ressort Rectangle Mobile;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720316;Artikel Rectangle Tablet;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720322;Artikel Rectangle Mobile;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720345;Ressort Rectangle Tablet;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720346;Home Rectangle Mobile;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720355;Home Rectangle Tablet;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720348;Artikel Layer/Interstitial Tablet;1 x 2;default;default;active;;;;; ;;1013;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720357;Artikel Layer/Interstitial Desktop;1 x 3;default;default;active;;;;; ;;2898;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720308;Ressort Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720314;Home Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720315;Home Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720317;Ressort Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720318;Static Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720326;Static Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720328;Artikel Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720331;Home Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720337;Static Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720344;Artikel Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720354;Ressort Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720360;Artikel Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720303;Artikel Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720304;Static Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720310;Home Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720311;Home Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720329;Ressort Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720334;Ressort Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720336;Static Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720339;Artikel Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783721;Ressort;5720340;Ressort Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783723;Static;5720343;Static Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783720;Home;5720352;Home Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720359;Artikel Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720323;Artikel Ad Snipped1 Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720324;Artikel Ad Snipped2 Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720341;Artikel Ad SnippedPopular Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179266;basellandschaftlichezeitung.ch_2015;;;783722;Artikel;5720349;Artikel Ad SnippedRelated Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720381;Artikel Layer/Interstitial Mobile;1 x 1;default;default;active;;;;; ;;16;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720371;Static Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720390;Ressort Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720393;Home Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720410;Artikel Side Ad Desktop;160 x 600;default;default;active;;;;; ;;154;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720375;Ressort Escalator Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720376;Artikel Rectangle Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720377;Ressort Rectangle Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720398;Home Escalator Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720411;Home Rectangle Desktop;300 x 250;default;default;active;;;;; ;;170;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720361;Static Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720362;Home Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720363;Static Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720367;Home Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720368;Ressort Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720395;Artikel Content Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720401;Artikel Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720402;Static Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720405;Artikel Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720408;Home Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720414;Ressort Bottom Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720416;Ressort Top Board Tablet;728 x 90;default;default;active;;;;; ;;225;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720379;Artikel Rectangle Tablet;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720385;Home Rectangle Mobile;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720389;Ressort Rectangle Tablet;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720392;Artikel Rectangle Mobile;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720397;Home Rectangle Tablet;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720412;Ressort Rectangle Mobile;320 x 250;default;default;active;;;;; ;;797;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720380;Artikel Layer/Interstitial Tablet;1 x 2;default;default;active;;;;; ;;1013;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720364;Artikel Layer/Interstitial Desktop;1 x 3;default;default;active;;;;; ;;2898;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720365;Ressort Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720366;Home Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720370;Static Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720372;Artikel Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720383;Artikel Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720391;Static Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720394;Ressort Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720400;Static Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720403;Home Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720404;Artikel Content Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720407;Ressort Top Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720417;Home Bottom Board Mobile;320 x 160;default;default;active;;;;; ;;5050;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720369;Home Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720373;Ressort Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720374;Static Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720378;Static Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783726;Static;5720382;Static Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720387;Artikel Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720388;Ressort Content Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783725;Ressort;5720396;Ressort Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720406;Artikel Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720413;Home Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720415;Artikel Bottom Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783724;Home;5720418;Home Top Board Desktop;994 x 250;default;default;active;;;;; ;;5401;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720384;Artikel Ad Snipped1 Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720386;Artikel Ad Snipped2 Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720399;Artikel Ad SnippedPopular Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179267;oltnertagblatt.ch_2015;;;783727;Artikel;5720409;Artikel Ad SnippedRelated Native;210 x 60;default;default;active;;;;; ;;5903;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720430;Artikel Layer/Interstitial Mobile;1 x 1;default;default;active;;;;; ;example@ndsjklfvn.com;16;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720420;Home Side Ad Desktop;160 x 600;default;default;active;;;;; ;example@ndsjklfvn.com;154;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720425;Ressort Side Ad Desktop;160 x 600;default;default;active;;;;; ;example@ndsjklfvn.com;154;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720427;Static Side Ad Desktop;160 x 600;default;default;active;;;;; ;example@ndsjklfvn.com;154;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720441;Artikel Side Ad Desktop;160 x 600;default;default;active;;;;; ;example@ndsjklfvn.com;154;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720422;Home Rectangle Desktop;300 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;170;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720456;Ressort Rectangle Desktop;300 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;170;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720460;Ressort Escalator Desktop;300 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;170;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720461;Home Escalator Desktop;300 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;170;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720467;Artikel Rectangle Desktop;300 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;170;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720419;Ressort Content Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720439;Artikel Bottom Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720442;Home Top Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720451;Ressort Top Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720453;Home Content Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720455;Artikel Top Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720457;Static Top Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720462;Static Content Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720465;Home Bottom Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720468;Artikel Content Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720474;Ressort Bottom Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720475;Static Bottom Board Tablet;728 x 90;default;default;active;;;;; ;example@ndsjklfvn.com;225;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720428;Artikel Rectangle Mobile;320 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;797;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720435;Home Rectangle Mobile;320 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;797;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720447;Ressort Rectangle Mobile;320 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;797;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720452;Home Rectangle Tablet;320 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;797;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720459;Artikel Rectangle Tablet;320 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;797;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720473;Ressort Rectangle Tablet;320 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;797;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720432;Artikel Layer/Interstitial Tablet;1 x 2;default;default;active;;;;; ;example@ndsjklfvn.com;1013;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720438;Artikel Layer/Interstitial Desktop;1 x 3;default;default;active;;;;; ;example@ndsjklfvn.com;2898;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720421;Ressort Bottom Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720426;Artikel Top Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720429;Static Bottom Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720433;Home Bottom Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720434;Ressort Content Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720437;Static Top Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720444;Home Top Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720448;Static Content Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720449;Home Content Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720454;Artikel Content Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720470;Artikel Bottom Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720476;Ressort Top Board Mobile;320 x 160;default;default;active;;;;; ;example@ndsjklfvn.com;5050;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720423;Home Top Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720424;Static Bottom Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720440;Artikel Content Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720445;Home Bottom Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720446;Artikel Bottom Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720450;Artikel Top Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783731;Home;5720458;Home Content Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720463;Static Content Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720464;Ressort Bottom Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720469;Ressort Top Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783729;Ressort;5720471;Ressort Content Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783728;Static;5720472;Static Top Board Desktop;994 x 250;default;default;active;;;;; ;example@ndsjklfvn.com;5401;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720431;Artikel Ad SnippedRelated Native;210 x 60;default;default;active;;;;; ;example@ndsjklfvn.com;5903;null;-;0;0
1179268;aargauerzeitung.ch_2015;;;783730;Artikel;5720436;Artikel Ad SnippedPopular Native;210 x 60;default;default;active;;;;; ;example@ndsjklfvn.com;5903;null;-;0;0
